,session_name,timestamp,27261,27160,27226,27263
0,f-formation,1630388330,0,-1,0,0
1,f-formation,1630388331,0,-1,0,0
2,f-formation,1630388332,0,-1,0,0
3,f-formation,1630388333,0,-1,0,0
4,f-formation,1630388334,0,-1,0,0
5,f-formation,1630388335,0,-1,0,0
6,f-formation,1630388336,0,-1,0,0
7,f-formation,1630388337,0,-1,0,0
8,f-formation,1630388338,0,-1,0,0
9,f-formation,1630388339,0,-1,0,0
10,f-formation,1630388340,0,-1,0,0
11,f-formation,1630388341,0,-1,0,0
12,f-formation,1630388342,0,-1,0,0
13,f-formation,1630388343,0,-1,0,0
14,f-formation,1630388344,0,-1,0,0
15,f-formation,1630388345,0,-1,0,0
16,f-formation,1630388346,0,-1,0,0
17,f-formation,1630388347,0,-1,0,0
18,f-formation,1630388348,0,-1,0,1
19,f-formation,1630388349,0,-1,0,1
20,f-formation,1630388350,0,-1,0,1
21,f-formation,1630388351,0,-1,0,1
22,f-formation,1630388352,0,-1,0,1
23,f-formation,1630388353,0,-1,0,1
24,f-formation,1630388354,0,-1,0,1
25,f-formation,1630388355,0,-1,0,1
26,f-formation,1630388356,0,-1,0,1
27,f-formation,1630388357,0,-1,0,1
28,f-formation,1630388358,0,-1,0,1
29,f-formation,1630388359,0,-1,0,1
30,f-formation,1630388360,0,-1,0,1
31,f-formation,1630388361,0,-1,0,1
32,f-formation,1630388362,0,-1,0,1
33,f-formation,1630388363,0,-1,0,1
34,f-formation,1630388364,0,-1,0,1
35,f-formation,1630388365,0,-1,0,1
36,f-formation,1630388366,0,-1,0,0
37,f-formation,1630388367,0,-1,0,1
38,f-formation,1630388368,0,-1,1,1
39,f-formation,1630388369,0,-1,0,1
40,f-formation,1630388370,0,-1,0,0
41,f-formation,1630388371,0,-1,1,0
42,f-formation,1630388372,0,-1,1,1
43,f-formation,1630388373,0,-1,1,1
44,f-formation,1630388374,0,-1,1,1
45,f-formation,1630388375,0,-1,1,1
46,f-formation,1630388376,0,-1,1,1
47,f-formation,1630388377,0,-1,1,1
48,f-formation,1630388378,0,-1,1,1
49,f-formation,1630388379,0,-1,1,1
50,f-formation,1630388380,0,-1,1,1
51,f-formation,1630388381,0,-1,1,1
52,f-formation,1630388382,0,-1,1,1
53,f-formation,1630388383,0,-1,1,1
54,f-formation,1630388384,0,-1,1,1
55,f-formation,1630388385,0,-1,1,1
56,f-formation,1630388386,0,-1,0,0
57,f-formation,1630388387,0,-1,1,1
58,f-formation,1630388388,0,-1,1,1
59,f-formation,1630388389,0,-1,0,0
60,f-formation,1630388390,0,-1,1,0
61,f-formation,1630388391,1,-1,1,0
62,f-formation,1630388392,0,-1,0,0
63,f-formation,1630388393,0,-1,0,0
64,f-formation,1630388394,0,-1,0,0
65,f-formation,1630388395,0,-1,0,0
66,f-formation,1630388396,0,-1,0,0
67,f-formation,1630388397,0,-1,0,0
68,f-formation,1630388398,0,-1,0,0
69,f-formation,1630388399,0,-1,0,0
70,f-formation,1630388400,0,-1,0,0
71,f-formation,1630388401,0,-1,0,0
72,f-formation,1630388402,0,-1,0,0
73,f-formation,1630388403,0,-1,0,0
74,f-formation,1630388404,0,-1,0,0
75,f-formation,1630388405,0,-1,0,0
76,f-formation,1630388406,0,-1,0,0
77,f-formation,1630388407,0,-1,0,0
78,f-formation,1630388408,0,-1,0,0
79,f-formation,1630388409,0,-1,0,0
80,f-formation,1630388410,0,-1,0,0
81,f-formation,1630388411,0,-1,0,0
82,f-formation,1630388412,0,-1,0,0
83,f-formation,1630388413,0,-1,0,0
84,f-formation,1630388414,0,-1,0,0
85,f-formation,1630388415,0,-1,0,0
86,f-formation,1630388416,1,-1,0,0
87,f-formation,1630388417,0,-1,0,0
88,f-formation,1630388418,0,-1,0,0
89,f-formation,1630388419,0,-1,0,0
90,f-formation,1630388420,0,-1,0,0
91,f-formation,1630388421,0,-1,0,0
92,f-formation,1630388422,0,-1,0,0
93,f-formation,1630388423,0,-1,0,0
94,f-formation,1630388424,0,-1,0,0
95,f-formation,1630388425,0,-1,0,0
96,f-formation,1630388426,0,-1,0,0
97,f-formation,1630388427,0,-1,0,0
98,f-formation,1630388428,0,-1,0,0
99,f-formation,1630388429,0,-1,0,0
100,f-formation,1630388430,0,-1,0,0
101,f-formation,1630388431,0,-1,0,0
102,f-formation,1630388432,0,-1,0,0
103,f-formation,1630388433,0,-1,0,0
104,f-formation,1630388434,0,-1,0,0
105,f-formation,1630388435,0,-1,0,0
106,f-formation,1630388436,0,-1,0,0
107,f-formation,1630388437,0,-1,0,0
108,f-formation,1630388438,0,-1,0,0
109,f-formation,1630388439,0,-1,0,0
110,f-formation,1630388440,0,-1,0,0
111,f-formation,1630388441,0,-1,0,0
112,f-formation,1630388442,0,-1,0,0
113,f-formation,1630388443,0,-1,0,0
114,f-formation,1630388444,0,-1,0,0
115,f-formation,1630388445,0,-1,0,0
116,f-formation,1630388446,0,-1,0,0
117,f-formation,1630388447,0,-1,0,0
118,f-formation,1630388448,0,-1,0,0
119,f-formation,1630388449,0,-1,0,0
120,f-formation,1630388450,0,-1,0,0
121,f-formation,1630388451,0,-1,0,0
122,f-formation,1630388452,1,-1,0,0
123,f-formation,1630388453,1,-1,0,0
124,f-formation,1630388454,1,-1,0,0
125,f-formation,1630388455,0,-1,0,0
126,f-formation,1630388456,0,-1,0,0
127,f-formation,1630388457,0,-1,0,0
128,f-formation,1630388458,0,-1,0,0
129,f-formation,1630388459,0,-1,0,0
130,f-formation,1630388460,1,-1,0,0
131,f-formation,1630388461,1,-1,0,0
132,f-formation,1630388462,1,-1,0,0
133,f-formation,1630388463,1,-1,0,0
134,f-formation,1630388464,1,-1,0,0
135,f-formation,1630388465,0,-1,0,0
136,f-formation,1630388466,0,-1,0,0
137,f-formation,1630388467,0,-1,0,0
138,f-formation,1630388468,0,-1,0,0
139,f-formation,1630388469,0,-1,0,0
140,f-formation,1630388470,0,-1,0,0
141,f-formation,1630388471,0,-1,0,0
142,f-formation,1630388472,0,-1,0,0
143,f-formation,1630388473,0,-1,0,0
144,f-formation,1630388474,0,-1,0,0
145,f-formation,1630388475,0,-1,0,0
146,f-formation,1630388476,0,-1,0,0
147,f-formation,1630388477,0,-1,0,0
148,f-formation,1630388478,0,-1,0,0
149,f-formation,1630388479,0,-1,0,0
150,f-formation,1630388480,0,-1,0,0
151,f-formation,1630388481,0,-1,0,0
152,f-formation,1630388482,0,-1,0,0
153,f-formation,1630388483,0,-1,0,0
154,f-formation,1630388484,0,-1,0,0
155,f-formation,1630388485,1,-1,0,0
156,f-formation,1630388486,1,-1,0,0
157,f-formation,1630388487,1,-1,0,0
158,f-formation,1630388488,0,-1,0,0
159,f-formation,1630388489,0,-1,0,0
160,f-formation,1630388490,0,-1,0,0
161,f-formation,1630388491,0,-1,0,0
162,f-formation,1630388492,0,-1,0,0
163,f-formation,1630388493,0,-1,0,0
164,f-formation,1630388494,1,-1,0,0
165,f-formation,1630388495,1,-1,0,0
166,f-formation,1630388496,0,-1,0,0
167,f-formation,1630388497,0,-1,0,0
168,f-formation,1630388498,0,-1,0,0
169,f-formation,1630388499,0,-1,0,0
170,f-formation,1630388500,0,-1,0,0
171,f-formation,1630388501,1,-1,0,0
172,f-formation,1630388502,1,-1,0,0
173,f-formation,1630388503,1,-1,0,0
174,f-formation,1630388504,1,-1,0,0
175,f-formation,1630388505,1,-1,0,0
176,f-formation,1630388506,1,-1,0,0
177,f-formation,1630388507,1,-1,0,0
178,f-formation,1630388508,1,-1,0,0
179,f-formation,1630388509,1,-1,0,0
180,f-formation,1630388510,1,-1,0,0
181,f-formation,1630388511,1,-1,0,0
182,f-formation,1630388512,1,-1,0,0
183,f-formation,1630388513,1,-1,0,0
184,f-formation,1630388514,1,-1,0,0
185,f-formation,1630388515,1,-1,0,0
186,f-formation,1630388516,1,-1,0,0
187,f-formation,1630388517,1,-1,0,0
188,f-formation,1630388518,1,-1,0,0
189,f-formation,1630388519,1,-1,0,0
190,f-formation,1630388520,1,-1,0,0
191,f-formation,1630388521,0,-1,0,0
192,f-formation,1630388522,1,-1,0,0
193,f-formation,1630388523,1,-1,0,0
194,f-formation,1630388524,0,-1,0,0
195,f-formation,1630388525,0,-1,0,0
196,f-formation,1630388526,0,-1,0,0
197,f-formation,1630388527,0,-1,0,0
198,f-formation,1630388528,0,-1,0,0
199,f-formation,1630388529,0,-1,0,0
200,f-formation,1630388530,0,-1,0,0
201,f-formation,1630388531,0,-1,0,0
202,f-formation,1630388532,0,-1,0,0
203,f-formation,1630388533,0,-1,0,0
204,f-formation,1630388534,0,-1,0,0
205,f-formation,1630388535,0,-1,0,0
206,f-formation,1630388536,0,-1,0,0
207,f-formation,1630388537,0,-1,0,0
208,f-formation,1630388538,0,-1,0,0
209,f-formation,1630388539,0,-1,0,0
210,f-formation,1630388540,0,-1,0,0
211,f-formation,1630388541,0,-1,0,0
212,f-formation,1630388542,0,-1,0,0
213,f-formation,1630388543,0,-1,0,0
214,f-formation,1630388544,0,-1,0,0
215,f-formation,1630388545,0,-1,0,0
216,f-formation,1630388546,0,-1,0,0
217,f-formation,1630388547,0,-1,0,0
218,f-formation,1630388548,0,-1,0,0
219,f-formation,1630388549,0,-1,0,0
220,f-formation,1630388550,0,-1,0,0
221,f-formation,1630388551,0,-1,0,0
222,f-formation,1630388552,0,-1,0,0
223,f-formation,1630388553,0,-1,0,0
224,f-formation,1630388554,0,-1,0,0
225,f-formation,1630388555,0,-1,0,0
226,f-formation,1630388556,0,-1,0,0
227,f-formation,1630388557,0,-1,0,0
228,f-formation,1630388558,0,-1,0,0
229,f-formation,1630388559,0,-1,0,0
230,f-formation,1630388560,0,-1,0,0
231,f-formation,1630388561,0,-1,0,0
232,f-formation,1630388562,0,-1,0,0
233,f-formation,1630388563,0,-1,0,0
234,f-formation,1630388564,0,-1,0,0
235,f-formation,1630388565,0,-1,0,0
236,f-formation,1630388566,0,-1,0,0
237,f-formation,1630388567,0,-1,0,0
238,f-formation,1630388568,0,-1,0,0
239,f-formation,1630388569,0,-1,0,0
240,f-formation,1630388570,0,-1,0,0
241,f-formation,1630388571,0,-1,0,0
242,f-formation,1630388572,0,-1,0,0
243,f-formation,1630388573,0,-1,0,0
244,f-formation,1630388574,0,-1,0,0
245,f-formation,1630388575,0,-1,0,0
246,f-formation,1630388576,0,-1,0,0
247,f-formation,1630388577,0,-1,0,0
248,f-formation,1630388578,0,-1,0,0
249,f-formation,1630388579,0,-1,0,0
250,f-formation,1630388580,0,-1,0,0
251,f-formation,1630388581,0,-1,0,0
252,f-formation,1630388582,0,-1,0,0
253,f-formation,1630388583,0,-1,0,0
254,f-formation,1630388584,0,-1,0,0
255,f-formation,1630388585,0,-1,0,0
256,f-formation,1630388586,0,-1,0,0
257,f-formation,1630388587,0,-1,0,0
258,f-formation,1630388588,0,-1,0,0
259,f-formation,1630388589,0,-1,0,0
260,f-formation,1630388590,0,-1,0,0
261,f-formation,1630388591,0,-1,0,0
262,f-formation,1630388592,0,-1,0,0
263,f-formation,1630388593,0,-1,0,0
264,f-formation,1630388594,0,-1,0,0
265,f-formation,1630388595,0,-1,0,0
266,f-formation,1630388596,0,-1,0,0
267,f-formation,1630388597,0,-1,0,0
268,f-formation,1630388598,0,-1,0,0
269,f-formation,1630388599,0,-1,0,0
270,f-formation,1630388600,0,-1,0,0
271,f-formation,1630388601,0,-1,0,0
272,f-formation,1630388602,0,-1,0,0
273,f-formation,1630388603,0,-1,0,0
274,f-formation,1630388604,0,-1,0,0
275,f-formation,1630388605,0,-1,0,0
276,f-formation,1630388606,0,-1,0,0
277,f-formation,1630388607,0,-1,0,0
278,f-formation,1630388608,0,-1,0,0
279,f-formation,1630388609,1,-1,0,0
280,f-formation,1630388610,1,-1,0,0
281,f-formation,1630388611,1,-1,0,0
282,f-formation,1630388612,0,-1,0,0
283,f-formation,1630388613,0,-1,0,0
284,f-formation,1630388614,0,-1,0,0
285,f-formation,1630388615,0,-1,0,0
286,f-formation,1630388616,0,-1,0,0
287,f-formation,1630388617,0,-1,0,0
288,f-formation,1630388618,0,-1,0,0
289,f-formation,1630388619,0,-1,0,0
290,f-formation,1630388620,0,-1,0,0
291,f-formation,1630388621,0,-1,0,0
292,f-formation,1630388622,0,-1,0,0
293,f-formation,1630388623,0,-1,0,0
294,f-formation,1630388624,0,-1,0,0
295,f-formation,1630388625,0,-1,0,0
296,f-formation,1630388626,0,-1,0,0
297,f-formation,1630388627,0,-1,0,0
298,f-formation,1630388628,0,-1,0,0
299,f-formation,1630388629,0,-1,0,0
300,f-formation,1630388630,0,-1,0,0
301,f-formation,1630388631,0,-1,0,0
302,f-formation,1630388632,0,-1,0,0
303,f-formation,1630388633,0,-1,0,0
304,f-formation,1630388634,0,-1,0,0
305,f-formation,1630388635,0,-1,0,0
306,f-formation,1630388636,0,-1,0,0
307,f-formation,1630388637,0,-1,0,0
308,f-formation,1630388638,0,-1,0,0
309,f-formation,1630388639,0,-1,0,0
310,f-formation,1630388640,0,-1,0,0
311,f-formation,1630388641,0,-1,0,0
312,f-formation,1630388642,0,-1,0,0
313,f-formation,1630388643,0,-1,0,0
314,f-formation,1630388644,0,-1,0,0
315,f-formation,1630388645,0,-1,0,0
316,f-formation,1630388646,0,-1,0,0
317,f-formation,1630388647,0,-1,0,0
318,f-formation,1630388648,0,-1,0,0
319,f-formation,1630388649,0,-1,0,0
320,f-formation,1630388650,0,-1,0,0
321,f-formation,1630388651,0,-1,0,0
322,f-formation,1630388652,0,-1,0,0
323,f-formation,1630388653,0,-1,0,0
324,f-formation,1630388654,0,-1,0,0
325,f-formation,1630388655,0,-1,0,0
326,f-formation,1630388656,0,-1,0,0
327,f-formation,1630388657,0,-1,0,0
328,f-formation,1630388658,0,-1,0,0
329,f-formation,1630388659,0,-1,0,0
330,f-formation,1630388660,0,-1,0,0
331,f-formation,1630388661,0,-1,0,0
332,f-formation,1630388662,1,-1,0,0
333,f-formation,1630388663,1,-1,0,0
334,f-formation,1630388664,1,-1,0,0
335,f-formation,1630388665,1,-1,0,0
336,f-formation,1630388666,1,-1,0,0
337,f-formation,1630388667,1,-1,0,0
338,f-formation,1630388668,1,-1,0,0
339,f-formation,1630388669,1,-1,0,0
340,f-formation,1630388670,1,-1,0,0
341,f-formation,1630388671,1,-1,0,0
342,f-formation,1630388672,0,-1,0,0
343,f-formation,1630388673,0,-1,0,0
344,f-formation,1630388674,1,-1,0,0
345,f-formation,1630388675,1,-1,0,0
346,f-formation,1630388676,1,-1,0,0
347,f-formation,1630388677,1,-1,0,0
348,f-formation,1630388678,1,-1,0,0
349,f-formation,1630388679,1,-1,0,0
350,f-formation,1630388680,1,-1,0,0
351,f-formation,1630388681,1,-1,0,0
352,f-formation,1630388682,0,-1,0,0
353,f-formation,1630388683,0,-1,0,0
354,f-formation,1630388684,0,-1,0,0
355,f-formation,1630388685,0,-1,0,0
356,f-formation,1630388686,0,-1,0,0
357,f-formation,1630388687,0,-1,0,0
358,f-formation,1630388688,0,-1,0,0
359,f-formation,1630388689,0,-1,0,0
360,f-formation,1630388690,0,-1,0,0
